1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
,894548.546,705146.243,749768.973,993368.96,894166.223,800296.169,858711.802,631736.494,875095.983,860096.311,923388.36,944285.057,867821.15,933763.134,914669.934,1173601.406,991861.857,1121072.644,949607.393,842019.229,1171104.467,1152819.474,852817.856,809789.824,1007179.154,820595.826,994396.17,911569.775,889588.276,918280.045,778100.14,852035.626,1153026.047,1033029.605,1103954.569,1168754.776,1041891.102,807144.634,893115.934,827628.794,865279.461,951801.33,1106866.641,901608.623,731736.638,980122.852,1016552.678,
,899911.268,681835.798,749018.895,1007347.184,896209.585,798899.712,846795.164,707098.337,905880.523,857407.527,921296.424,931245.703,884496.238,938181.657,941753.921,1155918.006,999364.967,1123965.453,950361.778,856625.013,1159158.735,1145282.903,862321.572,811666.191,1029552.373,831335.994,1007014.207,924513.569,906658.437,940026.259,780073.296,861027.232,1163775.385,1057508.656,1101269.755,1202180.597,1040416.003,829066.891,893583.643,825069.458,869648.531,965805.046,1107855.275,917395.568,734487.305,994773.163,1044682.486,
,919264.169,670110.66,737003.215,1007149.312,904893.44,792805.682,866793.365,752867.134,925463.916,863535.223,922883.528,920717.324,898967.136,938028.565,973767.494,1126322.831,1003947.275,1123796.491,949557.889,862499.1,1139734.23,1137232.21,878195.437,808074.853,1050938.905,852428.643,1026209.007,922064.615,931889.178,953520.276,782059.037,872417.27,1176177.638,1076709.954,1099125.11,1241689.292,1034270.426,857301.644,890619.697,834368.893,870695.89,978617.827,1119709.238,928007.065,741945.994,999515.422,1069198.1,
,932792.403,656994.786,751747.149,1010683.178,907797.22,816057.529,875998.516,798985.791,959984.652,869678.901,935299.775,912285.656,900585.467,930007.384,1012965.588,1090346.12,1005734.146,1125315.531,940399.431,862864.576,1120830.738,1136241.638,884522.118,807400.488,1069957.754,874150.734,1050223.887,914384.151,963275.165,960580.852,790246.03,886343.969,1185227.389,1080381.935,1103955.957,1271954.729,1008820.464,885008.068,890060.073,852825.024,874693.426,989951.132,1132188.667,936930.647,755745.577,996163.456,1074127.881,
,940169.395,654883.41,764376.878,1014769.149,906950.545,829334.01,893791.754,874522.564,952599.616,877092.588,954727.746,912167.653,902726.667,922703.422,1040574.84,1067013.764,1008882.985,1128230.967,926949.221,868380.295,1103497.927,1138717.343,882718.743,817398.361,1079624.762,889245.682,1073994.678,910217.259,995978.649,967964.598,804931.221,888689.677,1188273.037,1073633.263,1116875.73,1283300.556,984528.882,907889.648,895291.321,878139.962,885272.146,1002124.766,1142830.669,944182.328,772015.743,992430.446,1068979.606,
,956446.674,648660.521,762021.143,1014847.329,928330.29,861375.479,918083.997,913225.228,951230.123,899596.244,978137.279,916704.028,902426.064,919139.37,1063921.895,1045577.258,1021208.952,1138473.409,920908.855,876938.056,1085768.496,1151108.228,878123.574,828902.462,1087897.06,896804.374,1088642.193,910488.046,1034461.704,975212.024,814163.187,885085.475,1191350.913,1067457.982,1133520.551,1279137.677,966368.998,919190.976,905025.236,910709.244,902279.73,1006524.169,1147843.434,946629.545,781001.581,986848.616,1058261.152,
,952691.304,658597.33,769272.345,1035253.678,942347.279,894009.819,946056.685,940926.83,948100.769,925848.537,994054.251,929610.906,889286.544,921366.417,1082451.389,1032015.85,1040595.083,1139307.552,911956.649,884416.415,1075503.991,1181913.917,890423.123,830876.688,1084186.497,893517.852,1099185.281,915974.412,1075110.112,987254.958,823927.096,884839.926,1186674.008,1071973.084,1140116.943,1266845.059,961851.977,921217.044,918719.634,943918.521,923887.613,1018743.616,1149259.498,950051.007,779481.134,985057.408,1041124.562,
,950051.971,664565.802,764644.749,1049503.734,946992.555,925082.563,965690.144,969859.675,939835.803,949871.899,1000351.71,947966.414,869367.45,931620.873,1097069.603,1027992.663,1048724.011,1144088.893,908602.369,897191.893,1070767.507,1227458.311,905126.909,832794.839,1073520.193,882976.875,1106883.369,930649.979,1102359.521,1003251.574,837568.827,887015.408,1177199.085,1087597.044,1141528.193,1259010.135,973487.361,907128.806,937881.147,976306.108,952844.248,1041397.758,1154160.528,955309.99,774488.016,997172.306,1017681.802,
,951180.883,678458.239,756349.615,1058034.773,963686.442,956343.233,995928.835,1009177.96,936261.123,977727.163,998210.399,960604.196,849669.152,947511.636,1108637.225,1024643.982,1045833.128,1150338.677,916852.762,911312.709,1071433.999,1274591.731,923937.675,829103.29,1064555.943,866937.592,1105060.697,947805.871,1113701.914,1019787.879,846186.422,887059.004,1162593.082,1119681.045,1139242.868,1243524.981,1006840.708,907420.571,963064.019,1005175.455,977373.981,1070868.409,1163637.742,967087.312,763602.334,1024342.811,1004672.242,
,949309.636,692357.028,774548.384,1075581.613,947587.467,981939.394,1029204.138,996464.455,935476.912,1006507.343,986027.397,966256.372,824952.298,966164.843,1126447.006,1015424.551,1034714.611,1151548.741,930329.235,918749.647,1077882.271,1306607.009,944840.244,819316.914,1064095.69,851048.094,1098515.709,963929.91,1111903.291,1029572.865,853679.414,897170.733,1148875.705,1157765.247,1133498.652,1239767.68,1038877.357,910695.108,979695.072,1025459.535,996065.049,1101793.785,1171214.423,976110.465,750946.442,1047837.766,996011.78,
,944555.11,736076.858,783167.739,1064113.069,935836.312,1010179.884,1059183.052,999381.404,940314.833,1022367.335,985364.104,974984.989,809488.831,989905.879,1142227.745,1013020.52,1012281.613,1138685.428,948572.04,920582.52,1099182.217,1321894.365,966277.85,817732.288,1067223.928,836528.56,1101622.201,981250.01,1107722.732,1038868.25,859935.213,911006.428,1139835.714,1194264.065,1129209.174,1246959.597,1068508.623,919902.93,993017.141,1040041.482,1005468.796,1126501.797,1178460.136,985572.569,735693.749,1065605.679,985121.06,
,944242.383,764879.814,798994.016,1058136.414,926394.408,1038927.611,1087773.548,1011709.834,939551.218,1017565.785,995406.035,984590.986,805690.807,1014995.048,1150404.627,1013829.678,982219.024,1130125.142,968907.214,920823.161,1125499.306,1321325.321,981783.342,829860.495,1079523.225,827047.823,1095497.757,1005770.168,1096715.974,1032999.276,855917.901,916434.884,1144699.868,1218019.509,1132321.049,1258441.396,1087605.107,934207.269,1006047.989,1055835.872,1012276.512,1141986.28,1184668.038,996249.916,724524.16,1075993.428,981534.074,
,944844.159,815778.133,820796.245,1038715.382,911450.058,1064777.39,1093700.175,1003702.069,959103.977,999630.055,1018626.991,991378.868,815765.926,1032592.058,1157812.963,1011036.391,955740.94,1119421.787,986981.956,918264.582,1146194.467,1309673.232,989826.267,842729.37,1107258.018,823746.226,1082030.062,1027928.717,1094537.269,1026543.014,846676.709,915567.132,1157944.887,1217889.568,1140128.062,1261011.877,1096583.868,964412.112,1025146.422,1064897.501,1014939.827,1143670.594,1178711.566,1009421.627,712240.983,1065898.248,996660.883,
,940546.885,870545.644,815271.384,1020524.648,920299.409,1078227.39,1112347.154,1022181.097,974100.084,972463.081,1048580.754,1001138.797,839827.849,1040700.311,1162474.44,1013671.77,932697.219,1116913.818,998003.174,911121.132,1162561.577,1295994.173,999302.365,860083.242,1137034.079,826591.777,1075853.73,1046906.038,1094845.475,1023587.538,842088.995,910825.509,1185578.632,1192779.591,1149939.902,1284028.031,1096138.685,995247.395,1040528.017,1069002.432,1010185.847,1137615.851,1155786.893,1017084.813,703721.189,1048328.344,1016829.569,
,956512.782,879025.551,817434.115,1011071.457,922754.355,1100775.226,1127163.331,1047752.924,972307.22,943741.74,1090789.477,1019180.273,875472.069,1039506.469,1167230.563,1019712.722,914034.206,1124347.183,998634.394,909349.807,1179802.848,1294913.861,1006216.772,881566.964,1153835.407,836165.626,1064664.464,1055344.362,1102230.803,1024943.178,836245.663,910247.984,1219015.303,1145876.198,1166361.651,1307670.504,1101116.97,1035550.774,1061588.794,1070649.428,1001664.72,1132422.688,1125286.7,1017700.232,704726.045,1031236.812,1030302.786,
,967246.144,906780.067,819416.883,996019.196,956092.005,1101234.211,1131174.557,1047526.981,983465.493,931762.579,1123137.0,1041999.968,905184.749,1023654.794,1170524.26,1019386.223,898986.665,1158723.929,993330.36,920529.015,1197486.366,1305710.329,1011219.019,894612.925,1171432.487,847519.638,1043599.574,1058589.049,1111612.611,1028244.935,840265.123,918778.934,1243373.302,1096208.783,1182272.635,1320028.791,1110130.245,1077163.003,1080514.93,1068066.796,996440.683,1137789.586,1097568.66,1018953.022,722750.82,1008183.397,1040361.54,
,960390.197,882218.4,813802.04,1002740.148,980382.708,1103639.784,1107581.564,1053107.125,981107.161,946265.329,1142255.383,1061148.198,925382.22,1001319.085,1177105.561,1020152.856,888908.502,1201494.398,982874.73,930750.295,1219176.548,1332859.123,1015132.191,902469.816,1183408.926,870547.471,1030157.602,1054776.026,1122540.409,1039893.936,863205.547,925469.918,1249682.364,1055691.165,1194414.016,1326400.666,1118991.849,1115168.861,1095246.271,1066348.295,988472.853,1144288.308,1072936.875,1020325.436,740741.164,988964.272,1042004.027,
,967561.439,864540.214,831133.24,1004173.563,978606.752,1107154.406,1108595.631,1060601.21,972555.994,966041.989,1145203.959,1070511.197,937734.607,981863.941,1189199.176,1027060.31,889188.214,1236086.43,967574.905,944445.835,1250982.875,1371515.322,1017992.417,904214.893,1183122.271,886758.062,1023132.411,1047900.106,1131611.891,1053751.404,896834.392,923443.192,1240167.754,1037312.306,1201930.117,1334772.709,1130344.82,1148942.259,1105027.655,1063602.259,976770.348,1142881.459,1058170.07,1013475.758,760898.975,985569.042,1027104.998,
,959653.365,864555.429,844589.028,1005814.031,998911.071,1108167.914,1078241.916,1061332.238,976093.808,985625.127,1138576.997,1080240.859,940196.409,969419.115,1211113.034,1035939.018,894787.368,1260442.03,957481.527,970451.636,1280324.88,1408905.851,1019415.897,902600.118,1177393.191,900609.031,1018100.02,1036630.333,1152978.054,1066123.897,924241.052,921747.675,1228588.585,1037212.89,1206949.82,1337989.524,1149310.828,1177285.806,1117728.072,1050896.514,970117.337,1132650.63,1061839.888,993075.907,783907.14,974626.461,999920.711,
,945257.759,848840.462,833669.051,1012638.509,975280.456,1129785.748,1038965.032,1068291.245,979779.965,1000099.867,1118977.76,1090741.793,932797.382,963316.455,1234990.934,1048797.756,905510.074,1279201.03,956731.811,999729.012,1292935.77,1437350.419,1023427.335,896813.336,1173036.584,917967.402,1026323.157,1029401.71,1177091.297,1077418.021,946090.237,917170.71,1211331.788,1052317.575,1199152.864,1345915.22,1167276.667,1195675.362,1123182.098,1038500.4,968248.507,1111826.907,1073307.113,981011.062,801371.338,975516.286,975518.41,
,962144.41,873634.126,838812.368,1023584.77,951537.032,1143602.533,1023800.165,1078899.319,969126.087,994557.178,1093958.732,1106018.122,926823.178,960292.7,1256817.766,1064662.869,918084.931,1270215.339,955357.554,1021837.817,1293814.122,1450355.163,1024124.576,896967.072,1170457.375,938821.166,1050806.502,1016670.301,1194850.605,1088660.88,949982.753,906963.509,1193310.134,1067770.288,1198565.935,1359159.545,1179532.033,1204970.475,1125938.977,1029735.635,973073.267,1080418.94,1087339.782,964124.405,807694.268,982614.827,951223.169,
,969877.463,893903.656,834699.18,1027286.13,965200.167,1144767.989,1005502.458,1099529.245,965493.881,977042.611,1070491.522,1130501.018,925739.694,954547.705,1274194.167,1077226.438,933839.337,1249951.414,958180.319,1047821.096,1285826.176,1439596.321,1019107.098,903729.09,1173481.756,945480.313,1078649.472,1000186.784,1220556.967,1112027.136,931836.661,902388.408,1192452.428,1091360.686,1196424.895,1378128.542,1184181.663,1206062.174,1127961.085,1020630.8,985326.136,1045238.724,1100996.11,950473.757,814794.451,991137.87,939888.06,
,993467.001,935280.288,819150.95,1043630.524,960272.831,1160060.159,995317.056,1111499.176,939909.817,968113.603,1052338.165,1155942.959,916928.892,944448.079,1285254.145,1083078.525,948101.346,1216541.138,963097.506,1063415.326,1275608.366,1411832.659,1032571.032,922072.589,1186397.906,949355.727,1112003.646,986589.183,1247855.322,1129061.59,905451.37,909996.064,1205581.482,1115426.932,1195654.677,1396971.563,1185542.21,1202610.744,1131402.305,1014772.751,1004328.622,1020331.499,1119890.974,943462.948,820906.101,995197.856,947102.934,
,1018281.894,970627.503,806755.475,1060898.302,976526.492,1176326.876,984208.342,1119245.29,918280.008,972438.443,1041175.967,1176558.238,906202.945,926886.711,1294110.891,1086621.59,960526.008,1185809.862,964715.141,1065912.898,1270634.062,1377308.699,1049673.388,944949.2,1209092.029,956036.46,1138182.651,971058.225,1261623.325,1138261.872,886008.511,921482.808,1204259.62,1130570.5,1206979.298,1413208.467,1174000.149,1195605.128,1130137.451,1025785.356,1024813.289,1007850.171,1138606.166,955326.806,823423.436,1000205.766,956498.915,
,1043826.621,993830.287,804218.664,1054225.813,1000780.125,1177979.605,956326.866,1137763.305,865393.02,989988.873,1038234.623,1187399.988,896628.632,900670.648,1300925.334,1094150.973,968681.448,1166704.252,962871.352,1063502.475,1280882.655,1346135.877,1073030.834,970455.803,1241329.681,956739.066,1160140.734,959836.443,1255701.779,1149193.118,877838.34,931671.638,1200208.403,1148571.994,1227567.27,1424747.16,1147035.347,1187152.281,1131360.243,1047156.295,1054128.927,996877.807,1160155.595,968438.665,826695.909,989756.455,961283.181,
,1067781.075,1029134.702,829488.482,1058600.073,1003009.15,1195477.085,937755.083,1121252.71,824180.366,1021767.864,1048253.15,1192488.931,887652.954,884421.697,1312236.725,1106276.203,974353.675,1171873.771,970544.005,1062762.553,1294446.162,1315214.315,1094329.714,989637.137,1283399.935,951094.344,1165658.225,955381.091,1248553.062,1157939.1,887010.547,936128.179,1209029.587,1175294.614,1236015.243,1447009.806,1122227.844,1179185.81,1141801.713,1074685.794,1087754.329,991799.638,1178449.651,987852.93,836390.198,980978.079,973653.177,
,1053559.701,1018272.234,830996.321,1054536.37,1008250.506,1219666.177,955515.57,1111484.517,790576.311,1061337.326,1066529.149,1192435.759,875173.03,885199.57,1326207.166,1120125.85,976765.206,1182793.581,979333.968,1063541.867,1318755.875,1287335.877,1122935.309,988431.93,1323707.549,949925.941,1167948.624,959797.674,1238485.614,1153004.919,915573.312,939926.087,1221566.776,1198464.375,1237296.532,1468112.947,1117643.397,1186031.536,1159457.855,1101724.193,1119283.559,992958.53,1189932.161,1008521.359,850796.019,969232.905,986247.764,
,1060016.514,1018391.575,865338.935,1043644.898,1014819.66,1243029.212,945800.229,1109293.346,741493.622,1105375.55,1079855.156,1203846.768,866084.006,898045.187,1332265.058,1132759.214,982911.321,1205362.819,985219.706,1072294.571,1348130.007,1267497.381,1138080.421,979410.723,1353525.612,953643.552,1170887.036,966514.391,1226514.881,1148780.232,946877.084,944204.605,1227508.079,1217589.812,1234454.144,1489401.304,1128789.739,1196204.903,1170762.291,1122459.414,1147014.054,993905.271,1195393.828,1035160.725,871466.551,961068.77,991492.479,
,1045116.062,1012647.972,907026.14,1079550.683,1017712.582,1260113.663,970895.218,1096571.26,748340.676,1141987.094,1093307.279,1225256.149,856259.76,917222.285,1314945.123,1144237.128,991921.536,1223890.073,1000552.727,1082888.017,1368297.522,1264858.147,1142445.866,970867.235,1366421.403,957429.521,1185552.42,985931.524,1213269.577,1149934.77,981223.398,950788.139,1238385.815,1223477.601,1220128.656,1506333.494,1156104.908,1210153.491,1180727.064,1133336.535,1178498.48,1000321.277,1189852.186,1064220.036,892425.607,951953.424,1004919.017,
,1020216.056,998854.031,916711.465,1098885.608,1044562.611,1263141.032,1006060.87,1130276.688,742701.491,1165155.25,1107767.786,1247877.116,843620.538,942379.527,1288479.705,1153951.203,996565.756,1231142.084,1025341.413,1094011.546,1391771.103,1273558.278,1134658.312,957514.459,1360904.685,962807.079,1204306.902,1008970.402,1219757.407,1155007.479,1007900.504,961744.991,1253199.642,1223642.395,1202067.22,1514603.988,1205621.164,1221417.654,1191750.299,1139130.312,1193715.333,1014398.021,1180941.399,1106745.43,913739.664,948005.353,1031461.751,
